tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-0341,Metz,Hard,28,A,20241104,360,111460,210494,6-3 6-1,3,R32,64.0,3.0,0.0,37.0,21.0,20.0,12.0,8.0,0.0,0.0,1.0,2.0,58.0,27.0,13.0,14.0,8.0,6.0,10.0
2024-0341,Metz,Hard,28,A,20241104,359,126127,105138,7-6(3) 6-3,3,R32,98.0,9.0,3.0,68.0,43.0,35.0,12.0,11.0,0.0,2.0,3.0,2.0,74.0,54.0,34.0,10.0,10.0,5.0,8.0
2024-0605,Tour Finals,Hard,8,F,20241111,385,206173,126203,6-4 6-4,3,F,84.0,14.0,0.0,56.0,40.0,33.0,10.0,10.0,1.0,1.0,8.0,2.0,61.0,46.0,32.0,9.0,10.0,4.0,6.0
2024-0605,Tour Finals,Hard,8,F,20241111,384,206173,134770,6-1 6-2,3,SF,69.0,9.0,0.0,46.0,27.0,22.0,12.0,8.0,2.0,2.0,1.0,0.0,39.0,22.0,14.0,4.0,7.0,3.0,7.0
2024-0605,Tour Finals,Hard,8,F,20241111,383,126203,100644,6-3 3-6 7-6(3),3,SF,141.0,15.0,1.0,104.0,74.0,63.0,10.0,15.0,6.0,7.0,10.0,2.0,90.0,70.0,56.0,10.0,15.0,5.0,6.0
2024-0605,Tour Finals,Hard,8,F,20241111,382,206173,106421,6-3 6-4,3,RR,73.0,4.0,0.0,49.0,28.0,23.0,15.0,10.0,1.0,2.0,6.0,0.0,52.0,33.0,24.0,8.0,9.0,2.0,5.0
2024-0605,Tour Finals,Hard,8,F,20241111,381,206173,126203,6-4 6-4,3,RR,100.0,6.0,0.0,66.0,39.0,30.0,16.0,10.0,1.0,1.0,7.0,0.0,64.0,38.0,30.0,10.0,10.0,4.0,6.0
2024-0605,Tour Finals,Hard,8,F,20241111,380,206173,200282,6-3 6-4,3,RR,85.0,8.0,1.0,49.0,32.0,26.0,13.0,10.0,0.0,1.0,3.0,2.0,55.0,36.0,24.0,7.0,9.0,4.0,7.0
2024-0605,Tour Finals,Hard,8,F,20241111,379,126203,106421,6-4 6-3,3,RR,80.0,9.0,0.0,58.0,40.0,34.0,10.0,10.0,3.0,3.0,8.0,8.0,60.0,38.0,30.0,6.0,9.0,2.0,4.0
2024-0605,Tour Finals,Hard,8,F,20241111,378,106421,200282,6-2 6-4,3,RR,78.0,3.0,3.0,47.0,32.0,27.0,11.0,9.0,0.0,0.0,1.0,1.0,62.0,42.0,24.0,13.0,9.0,1.0,4.0
2024-0605,Tour Finals,Hard,8,F,20241111,377,126203,200282,5-7 6-4 6-3,3,RR,128.0,6.0,1.0,97.0,62.0,52.0,16.0,16.0,4.0,6.0,6.0,3.0,75.0,44.0,37.0,15.0,15.0,3.0,6.0
2024-0605,Tour Finals,Hard,8,F,20241111,376,100644,207989,7-6(5) 6-4,3,RR,117.0,9.0,1.0,70.0,55.0,40.0,10.0,11.0,2.0,2.0,6.0,0.0,87.0,58.0,39.0,15.0,11.0,7.0,8.0
2024-0605,Tour Finals,Hard,8,F,20241111,375,100644,134770,7-6(3) 6-3,3,RR,86.0,11.0,1.0,61.0,47.0,41.0,9.0,11.0,0.0,0.0,3.0,0.0,56.0,45.0,33.0,7.0,10.0,0.0,1.0
2024-0605,Tour Finals,Hard,8,F,20241111,374,100644,126094,6-4 6-4,3,RR,72.0,9.0,0.0,50.0,35.0,28.0,12.0,10.0,0.0,0.0,3.0,0.0,49.0,34.0,26.0,8.0,10.0,0.0,2.0
2024-0605,Tour Finals,Hard,8,F,20241111,373,134770,207989,6-1 7-5,3,RR,85.0,5.0,0.0,74.0,50.0,34.0,14.0,10.0,5.0,6.0,4.0,2.0,44.0,29.0,17.0,8.0,9.0,0.0,4.0
2024-0605,Tour Finals,Hard,8,F,20241111,372,207989,126094,6-3 7-6(8),3,RR,96.0,10.0,3.0,63.0,44.0,37.0,12.0,10.0,0.0,0.0,7.0,1.0,76.0,53.0,40.0,12.0,11.0,2.0,4.0
2024-0605,Tour Finals,Hard,8,F,20241111,371,134770,126094,6-4 5-7 6-2,3,RR,104.0,15.0,1.0,85.0,64.0,51.0,8.0,15.0,3.0,4.0,10.0,3.0,76.0,43.0,33.0,17.0,15.0,1.0,4.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,400,211663,210530,2-4 4-3(8) 4-0 4-2,5,F,87.0,8.0,0.0,63.0,41.0,34.0,15.0,11.0,2.0,3.0,4.0,1.0,72.0,51.0,33.0,10.0,11.0,6.0,9.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,399,211663,209414,4-2 4-2 4-1,5,SF,60.0,6.0,0.0,38.0,27.0,23.0,9.0,8.0,0.0,0.0,7.0,2.0,51.0,35.0,19.0,7.0,9.0,10.0,14.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,398,210530,210506,2-4 4-2 1-4 4-0 4-1,5,SF,95.0,5.0,3.0,67.0,41.0,31.0,16.0,13.0,2.0,4.0,7.0,0.0,73.0,55.0,38.0,7.0,13.0,5.0,9.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,397,209950,210150,4-2 4-3(4) 4-2,5,RR,77.0,6.0,2.0,55.0,33.0,25.0,13.0,9.0,4.0,5.0,2.0,4.0,57.0,33.0,24.0,8.0,9.0,4.0,7.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,396,210530,209950,4-2 4-2 3-4(4) 4-3(5),5,RR,102.0,6.0,1.0,80.0,53.0,43.0,12.0,12.0,3.0,3.0,9.0,3.0,77.0,49.0,40.0,9.0,12.0,4.0,6.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,395,211663,209950,3-4(9) 4-2 4-1 1-4 4-1,5,RR,110.0,7.0,3.0,84.0,56.0,41.0,18.0,14.0,3.0,5.0,12.0,6.0,84.0,45.0,34.0,22.0,13.0,7.0,11.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,394,210530,210150,4-3(6) 4-3(3) 2-4 2-4 4-3(8),5,RR,137.0,1.0,1.0,113.0,76.0,51.0,21.0,15.0,6.0,9.0,24.0,2.0,93.0,61.0,51.0,18.0,15.0,0.0,1.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,393,211663,210150,3-4(4) 4-3(8) 4-3(5) 3-4(4) 4-3(5),5,RR,131.0,11.0,2.0,111.0,81.0,62.0,18.0,15.0,4.0,5.0,22.0,4.0,113.0,76.0,61.0,18.0,15.0,3.0,4.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,392,211663,210530,4-0 4-0 1-4 4-2,5,RR,67.0,3.0,0.0,43.0,30.0,23.0,9.0,9.0,0.0,1.0,4.0,2.0,59.0,43.0,28.0,5.0,10.0,10.0,15.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,391,210506,209992,4-1 1-1 RET,5,RR,20.0,4.0,1.0,21.0,16.0,13.0,3.0,4.0,0.0,0.0,0.0,0.0,17.0,14.0,9.0,0.0,3.0,1.0,2.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,390,210506,209414,1-4 4-2 4-3(6) 4-3(5),5,RR,102.0,6.0,0.0,81.0,55.0,39.0,14.0,12.0,3.0,6.0,4.0,3.0,71.0,48.0,31.0,15.0,11.0,1.0,3.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,389,210506,210460,2-4 4-3(5) 4-3(4) 4-2,5,RR,112.0,9.0,4.0,79.0,47.0,39.0,12.0,12.0,2.0,5.0,3.0,4.0,76.0,48.0,35.0,15.0,12.0,4.0,7.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,388,209414,209992,4-3(3) 2-4 4-1 4-3(5),5,RR,116.0,8.0,1.0,76.0,57.0,39.0,11.0,12.0,2.0,4.0,7.0,3.0,78.0,50.0,35.0,9.0,11.0,11.0,13.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,387,210460,209992,3-4(4) 4-2 4-2 4-1,5,RR,93.0,14.0,2.0,64.0,45.0,35.0,9.0,11.0,5.0,6.0,6.0,3.0,78.0,44.0,27.0,18.0,12.0,6.0,11.0
2024-7696,Next Gen Finals,Hard,8,F,20241218,386,209414,210460,3-4(2) 4-3(7) 4-2 4-2,5,RR,120.0,11.0,3.0,73.0,45.0,39.0,14.0,12.0,2.0,3.0,3.0,3.0,86.0,50.0,35.0,14.0,12.0,11.0,14.0
2024-M-DC-2024-FLS-1-M-A-BEL-BRA-01,Davis Cup Finals RR: BEL vs BRA,Hard,2,D,20240914,1,211663,209920,6-3 6-7(2) 6-3,3,RR,111.0,7.0,0.0,92.0,68.0,53.0,14.0,15.0,2.0,2.0,5.0,8.0,90.0,60.0,43.0,19.0,15.0,12.0,14.0
2024-M-DC-2024-FLS-1-M-A-BEL-BRA-01,Davis Cup Finals RR: BEL vs BRA,Hard,2,D,20240914,2,106329,200267,4-6 7-6(5) 7-5,3,RR,164.0,4.0,2.0,104.0,65.0,51.0,25.0,17.0,6.0,7.0,10.0,4.0,97.0,61.0,52.0,21.0,17.0,1.0,2.0
2024-M-DC-2024-FLS-1-M-A-ITA-BEL-01,Davis Cup Finals RR: ITA vs BEL,Hard,2,D,20240913,1,126610,210696,3-6 6-2 7-5,3,RR,118.0,5.0,0.0,73.0,50.0,43.0,12.0,15.0,3.0,4.0,4.0,1.0,91.0,57.0,42.0,15.0,14.0,4.0,7.0
2024-M-DC-2024-FLS-1-M-A-ITA-BEL-01,Davis Cup Finals RR: ITA vs BEL,Hard,2,D,20240913,2,200267,207925,6-3 6-7(5) 6-0,3,RR,147.0,11.0,3.0,85.0,57.0,45.0,12.0,14.0,3.0,5.0,10.0,4.0,111.0,64.0,38.0,20.0,13.0,9.0,15.0
2024-M-DC-2024-FLS-1-M-A-ITA-BRA-01,Davis Cup Finals RR: ITA vs BRA,Hard,2,D,20240911,1,126610,211663,6-1 7-6(5),3,RR,82.0,10.0,2.0,63.0,43.0,35.0,8.0,10.0,1.0,2.0,4.0,1.0,60.0,36.0,25.0,9.0,9.0,4.0,7.0
2024-M-DC-2024-FLS-1-M-A-ITA-BRA-01,Davis Cup Finals RR: ITA vs BRA,Hard,2,D,20240911,2,208286,106329,7-5 6-7(4) 7-6(5),3,RR,219.0,8.0,2.0,131.0,81.0,55.0,30.0,18.0,3.0,4.0,10.0,2.0,124.0,91.0,66.0,20.0,18.0,6.0,8.0
2024-M-DC-2024-FLS-1-M-A-ITA-NED-01,Davis Cup Finals RR: ITA vs NED,Hard,2,D,20240915,1,126610,122298,3-6 6-4 6-4,3,RR,142.0,11.0,0.0,91.0,68.0,50.0,8.0,15.0,1.0,3.0,4.0,2.0,101.0,71.0,50.0,15.0,14.0,9.0,12.0
2024-M-DC-2024-FLS-1-M-A-ITA-NED-01,Davis Cup Finals RR: ITA vs NED,Hard,2,D,20240915,2,207925,134868,7-6(4) 4-6 6-3,3,RR,127.0,6.0,2.0,101.0,69.0,52.0,21.0,16.0,2.0,3.0,8.0,1.0,88.0,62.0,51.0,13.0,15.0,2.0,3.0
2024-M-DC-2024-FLS-1-M-A-NED-BEL-01,Davis Cup Finals RR: NED vs BEL,Hard,2,D,20240910,1,122298,209920,7-5 7-6(6),3,RR,119.0,2.0,3.0,81.0,57.0,40.0,16.0,12.0,3.0,4.0,4.0,3.0,75.0,58.0,45.0,9.0,12.0,2.0,4.0
2024-M-DC-2024-FLS-1-M-A-NED-BEL-01,Davis Cup Finals RR: NED vs BEL,Hard,2,D,20240910,2,200267,134868,6-2 6-7(2) 6-3,3,RR,132.0,20.0,1.0,84.0,54.0,44.0,20.0,15.0,1.0,1.0,6.0,1.0,90.0,67.0,45.0,13.0,14.0,4.0,7.0
2024-M-DC-2024-FLS-1-M-A-NED-BRA-01,Davis Cup Finals RR: NED vs BRA,Hard,2,D,20240912,1,211663,122298,6-4 7-6(3),3,RR,92.0,8.0,0.0,61.0,50.0,42.0,8.0,11.0,0.0,0.0,4.0,4.0,76.0,53.0,42.0,9.0,11.0,2.0,3.0
2024-M-DC-2024-FLS-1-M-A-NED-BRA-01,Davis Cup Finals RR: NED vs BRA,Hard,2,D,20240912,2,134868,106329,7-6(2) 6-4,3,RR,88.0,14.0,0.0,58.0,46.0,42.0,6.0,11.0,0.0,0.0,9.0,0.0,67.0,44.0,30.0,18.0,11.0,3.0,4.0
2024-M-DC-2024-FLS-2-M-B-AUS-CZE-01,Davis Cup Finals RR: AUS vs CZE,Hard,2,D,20240912,1,106423,210150,6-2 6-7(2) 6-3,3,RR,141.0,19.0,3.0,84.0,57.0,47.0,15.0,15.0,3.0,4.0,14.0,3.0,106.0,58.0,39.0,25.0,14.0,9.0,13.0
2024-M-DC-2024-FLS-2-M-B-AUS-CZE-01,Davis Cup Finals RR: AUS vs CZE,Hard,2,D,20240912,2,200615,207830,1-0 RET,3,RR,6.0,1.0,0.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0
2024-M-DC-2024-FLS-2-M-B-AUS-ESP-01,Davis Cup Finals RR: AUS vs ESP,Hard,2,D,20240915,1,105807,111442,2-6 6-2 7-6(3),3,RR,156.0,5.0,0.0,88.0,55.0,37.0,21.0,14.0,1.0,4.0,18.0,1.0,84.0,56.0,45.0,12.0,14.0,6.0,9.0
2024-M-DC-2024-FLS-2-M-B-AUS-ESP-01,Davis Cup Finals RR: AUS vs ESP,Hard,2,D,20240915,2,200615,124079,6-4 6-4,3,RR,89.0,9.0,2.0,67.0,43.0,33.0,13.0,10.0,3.0,3.0,2.0,2.0,55.0,34.0,23.0,13.0,10.0,0.0,2.0
2024-M-DC-2024-FLS-2-M-B-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,Hard,2,D,20240910,1,106423,209950,7-6(4) 7-6(3),3,RR,128.0,8.0,3.0,87.0,48.0,39.0,23.0,12.0,7.0,8.0,9.0,3.0,73.0,48.0,41.0,12.0,12.0,1.0,2.0
2024-M-DC-2024-FLS-2-M-B-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,Hard,2,D,20240910,2,200005,200615,6-3 6-2,3,RR,71.0,5.0,1.0,51.0,35.0,28.0,8.0,9.0,3.0,4.0,4.0,1.0,53.0,37.0,22.0,6.0,8.0,3.0,7.0
2024-M-DC-2024-FLS-2-M-B-CZE-ESP-01,Davis Cup Finals RR: CZE vs ESP,Hard,2,D,20240911,1,105138,208103,7-6(1) 6-4,3,RR,108.0,5.0,0.0,70.0,50.0,36.0,11.0,11.0,2.0,4.0,10.0,2.0,71.0,42.0,32.0,10.0,11.0,5.0,8.0
2024-M-DC-2024-FLS-2-M-B-CZE-ESP-01,Davis Cup Finals RR: CZE vs ESP,Hard,2,D,20240911,2,207989,207830,6-7(3) 6-1 RET,3,RR,98.0,5.0,1.0,50.0,28.0,24.0,14.0,10.0,0.0,1.0,5.0,3.0,75.0,47.0,29.0,14.0,9.0,3.0,6.0
2024-M-DC-2024-FLS-2-M-B-CZE-FRA-01,Davis Cup Finals RR: CZE vs FRA,Hard,2,D,20240914,1,210150,126239,2-6 6-3 7-5,3,RR,122.0,14.0,1.0,87.0,57.0,43.0,16.0,15.0,4.0,6.0,8.0,1.0,72.0,52.0,41.0,9.0,14.0,1.0,3.0
2024-M-DC-2024-FLS-2-M-B-CZE-FRA-01,Davis Cup Finals RR: CZE vs FRA,Hard,2,D,20240914,2,209950,208103,6-7(5) 7-5 6-4,3,RR,139.0,13.0,4.0,111.0,66.0,50.0,25.0,17.0,5.0,7.0,15.0,2.0,107.0,69.0,49.0,18.0,17.0,4.0,8.0
2024-M-DC-2024-FLS-2-M-B-FRA-ESP-01,Davis Cup Finals RR: FRA vs ESP,Hard,2,D,20240913,1,105138,209950,2-6 7-5 6-3,3,RR,174.0,4.0,1.0,125.0,87.0,54.0,18.0,15.0,11.0,15.0,13.0,4.0,79.0,47.0,36.0,13.0,14.0,6.0,10.0
2024-M-DC-2024-FLS-2-M-B-FRA-ESP-01,Davis Cup Finals RR: FRA vs ESP,Hard,2,D,20240913,2,207989,200005,6-3 6-3,3,RR,80.0,5.0,1.0,51.0,31.0,25.0,14.0,9.0,6.0,6.0,3.0,1.0,58.0,40.0,25.0,9.0,9.0,4.0,7.0
2024-M-DC-2024-FLS-3-M-C-GER-CHI-01,Davis Cup Finals RR: GER vs CHI,Hard,2,D,20240912,1,109739,144642,6-1 6-3,3,RR,84.0,11.0,0.0,50.0,34.0,28.0,8.0,8.0,4.0,4.0,3.0,0.0,50.0,34.0,18.0,7.0,8.0,2.0,6.0
2024-M-DC-2024-FLS-3-M-C-GER-CHI-01,Davis Cup Finals RR: GER vs CHI,Hard,2,D,20240912,2,105870,126214,7-5 6-4,3,RR,98.0,13.0,1.0,66.0,51.0,41.0,7.0,11.0,1.0,1.0,11.0,2.0,73.0,51.0,34.0,13.0,11.0,3.0,5.0
2024-M-DC-2024-FLS-3-M-C-GER-SVK-01,Davis Cup Finals RR: GER vs SVK,Hard,2,D,20240910,1,109739,127760,6-4 7-5,3,RR,91.0,6.0,0.0,61.0,37.0,29.0,17.0,11.0,1.0,1.0,9.0,0.0,57.0,37.0,31.0,8.0,11.0,0.0,2.0
2024-M-DC-2024-FLS-3-M-C-GER-SVK-01,Davis Cup Finals RR: GER vs SVK,Hard,2,D,20240910,2,105870,106075,3-6 6-3 7-6(3),3,RR,135.0,13.0,1.0,93.0,69.0,53.0,12.0,15.0,6.0,8.0,8.0,2.0,88.0,54.0,44.0,18.0,15.0,3.0,5.0
2024-M-DC-2024-FLS-3-M-C-GER-USA-01,Davis Cup Finals RR: GER vs USA,Hard,2,D,20240914,1,124187,202260,6-7(4) 7-6(9) 6-3,3,RR,142.0,33.0,1.0,97.0,70.0,61.0,22.0,17.0,2.0,2.0,18.0,5.0,100.0,65.0,57.0,20.0,16.0,2.0,3.0
2024-M-DC-2024-FLS-3-M-C-GER-USA-01,Davis Cup Finals RR: GER vs USA,Hard,2,D,20240914,2,206909,109739,6-4 6-2,3,RR,86.0,9.0,1.0,45.0,33.0,28.0,8.0,9.0,0.0,0.0,6.0,2.0,73.0,48.0,30.0,10.0,9.0,8.0,11.0
2024-M-DC-2024-FLS-3-M-C-SVK-CHI-01,Davis Cup Finals RR: SVK vs CHI,Hard,2,D,20240915,1,106426,105613,2-6 6-1 6-2,3,RR,95.0,10.0,3.0,62.0,46.0,34.0,9.0,12.0,2.0,4.0,4.0,3.0,61.0,36.0,24.0,11.0,11.0,1.0,5.0
2024-M-DC-2024-FLS-3-M-C-SVK-CHI-01,Davis Cup Finals RR: SVK vs CHI,Hard,2,D,20240915,2,106075,126214,6-4 6-7(5) 6-1,3,RR,123.0,6.0,3.0,100.0,66.0,50.0,19.0,15.0,1.0,2.0,9.0,3.0,78.0,50.0,36.0,14.0,14.0,2.0,6.0
2024-M-DC-2024-FLS-3-M-C-USA-CHI-01,Davis Cup Finals RR: USA vs CHI,Hard,2,D,20240911,1,124187,106426,6-3 4-6 7-6(3),3,RR,146.0,27.0,4.0,98.0,68.0,53.0,14.0,16.0,4.0,5.0,6.0,3.0,91.0,69.0,53.0,12.0,15.0,2.0,4.0
2024-M-DC-2024-FLS-3-M-C-USA-CHI-01,Davis Cup Finals RR: USA vs CHI,Hard,2,D,20240911,2,206909,126214,7-6(5) 2-6 7-6(3),3,RR,164.0,18.0,2.0,119.0,80.0,55.0,21.0,16.0,7.0,9.0,27.0,4.0,107.0,69.0,58.0,18.0,16.0,7.0,7.0
2024-M-DC-2024-FLS-3-M-C-USA-SVK-01,Davis Cup Finals RR: USA vs SVK,Hard,2,D,20240913,1,111456,127760,6-4 6-3,3,RR,76.0,5.0,1.0,57.0,35.0,23.0,16.0,10.0,2.0,3.0,3.0,4.0,58.0,36.0,27.0,5.0,9.0,2.0,6.0
2024-M-DC-2024-FLS-3-M-C-USA-SVK-01,Davis Cup Finals RR: USA vs SVK,Hard,2,D,20240913,2,206909,106075,6-3 6-3,3,RR,74.0,8.0,1.0,46.0,35.0,28.0,8.0,9.0,0.0,0.0,2.0,5.0,61.0,34.0,21.0,13.0,9.0,3.0,6.0
2024-M-DC-2024-FLS-4-M-D-CAN-ARG-01,Davis Cup Finals RR: CAN vs ARG,Hard,2,D,20240910,1,133430,202103,7-5 6-3,3,RR,96.0,6.0,4.0,71.0,44.0,32.0,14.0,11.0,4.0,6.0,0.0,2.0,56.0,41.0,24.0,5.0,10.0,0.0,4.0
2024-M-DC-2024-FLS-4-M-D-CAN-ARG-01,Davis Cup Finals RR: CAN vs ARG,Hard,2,D,20240910,2,200000,202104,6-3 6-3,3,RR,86.0,7.0,3.0,51.0,32.0,25.0,8.0,9.0,2.0,4.0,0.0,1.0,75.0,54.0,27.0,10.0,9.0,7.0,12.0
2024-M-DC-2024-FLS-4-M-D-CAN-FIN-01,Davis Cup Finals RR: CAN vs FIN,Hard,2,D,20240912,1,133430,144814,7-6(2) 6-2,3,RR,74.0,5.0,1.0,51.0,33.0,28.0,13.0,10.0,1.0,2.0,3.0,4.0,67.0,44.0,26.0,10.0,10.0,3.0,6.0
2024-M-DC-2024-FLS-4-M-D-CAN-FIN-01,Davis Cup Finals RR: CAN vs FIN,Hard,2,D,20240912,2,200000,202261,6-2 6-3,3,RR,71.0,7.0,1.0,53.0,37.0,32.0,7.0,9.0,3.0,3.0,3.0,4.0,54.0,30.0,21.0,9.0,8.0,3.0,6.0
2024-M-DC-2024-FLS-4-M-D-CAN-GBR-01,Davis Cup Finals RR: CAN vs GBR,Hard,2,D,20240915,1,133430,105554,6-0 7-5,3,RR,81.0,6.0,2.0,47.0,35.0,31.0,7.0,9.0,2.0,2.0,2.0,2.0,56.0,33.0,22.0,9.0,9.0,1.0,5.0
2024-M-DC-2024-FLS-4-M-D-CAN-GBR-01,Davis Cup Finals RR: CAN vs GBR,Hard,2,D,20240915,2,200000,207733,7-6(8) 7-5,3,RR,125.0,8.0,2.0,78.0,46.0,35.0,19.0,12.0,3.0,4.0,7.0,2.0,81.0,55.0,40.0,14.0,12.0,3.0,5.0
2024-M-DC-2024-FLS-4-M-D-FIN-ARG-01,Davis Cup Finals RR: FIN vs ARG,Hard,2,D,20240914,1,144869,144814,7-6(5) 6-3,3,RR,111.0,4.0,3.0,75.0,50.0,39.0,9.0,11.0,3.0,4.0,7.0,3.0,73.0,40.0,30.0,13.0,10.0,4.0,6.0
2024-M-DC-2024-FLS-4-M-D-FIN-ARG-01,Davis Cup Finals RR: FIN vs ARG,Hard,2,D,20240914,2,202103,202261,6-7(4) 6-1 6-0,3,RR,105.0,1.0,3.0,79.0,49.0,41.0,19.0,13.0,4.0,4.0,11.0,6.0,81.0,51.0,34.0,11.0,12.0,6.0,11.0
2024-M-DC-2024-FLS-4-M-D-FIN-GBR-01,Davis Cup Finals RR: FIN vs GBR,Hard,2,D,20240911,1,105554,144814,7-6(3) 6-2,3,RR,98.0,1.0,0.0,59.0,36.0,33.0,12.0,10.0,2.0,2.0,6.0,4.0,79.0,49.0,32.0,12.0,10.0,4.0,6.0
2024-M-DC-2024-FLS-4-M-D-FIN-GBR-01,Davis Cup Finals RR: FIN vs GBR,Hard,2,D,20240911,2,126129,202261,6-4 7-6(4),3,RR,102.0,3.0,1.0,64.0,49.0,40.0,7.0,11.0,2.0,3.0,9.0,3.0,81.0,49.0,31.0,19.0,11.0,7.0,9.0
2024-M-DC-2024-FLS-4-M-D-GBR-ARG-01,Davis Cup Finals RR: GBR vs ARG,Hard,2,D,20240913,1,144869,105554,6-2 7-5,3,RR,126.0,4.0,1.0,83.0,63.0,46.0,9.0,10.0,7.0,7.0,1.0,2.0,59.0,38.0,27.0,8.0,10.0,1.0,4.0
2024-M-DC-2024-FLS-4-M-D-GBR-ARG-01,Davis Cup Finals RR: GBR vs ARG,Hard,2,D,20240913,2,202103,207733,7-6(4) 7-5,3,RR,129.0,7.0,3.0,96.0,65.0,43.0,16.0,12.0,8.0,10.0,7.0,0.0,70.0,43.0,30.0,14.0,12.0,1.0,4.0
2024-M-DC-2024-FLS-M-GER-CAN-01,Davis Cup Finals QF: GER vs CAN,Hard,2,D,20241120,1,127157,209113,7-6(5) 6-4,3,RR,117.0,10.0,1.0,74.0,48.0,36.0,14.0,11.0,5.0,6.0,9.0,6.0,90.0,62.0,39.0,13.0,11.0,6.0,8.0
2024-M-DC-2024-FLS-M-GER-CAN-01,Davis Cup Finals QF: GER vs CAN,Hard,2,D,20241120,2,105526,133430,4-6 7-5 7-6(5),3,RR,127.0,8.0,4.0,109.0,66.0,51.0,22.0,17.0,6.0,8.0,27.0,13.0,106.0,58.0,52.0,23.0,17.0,6.0,8.0
2024-M-DC-2024-FLS-M-GER-NED-01,Davis Cup Finals SF: GER vs NED,Hard,2,D,20241122,1,122298,127157,6-4 6-7(12) 6-3,3,RR,162.0,4.0,4.0,124.0,86.0,58.0,21.0,16.0,7.0,9.0,16.0,3.0,99.0,61.0,45.0,19.0,15.0,6.0,10.0
2024-M-DC-2024-FLS-M-GER-NED-01,Davis Cup Finals SF: GER vs NED,Hard,2,D,20241122,2,134868,105526,6-7(4) 7-5 6-4,3,RR,121.0,25.0,1.0,95.0,65.0,54.0,20.0,17.0,2.0,2.0,13.0,1.0,97.0,63.0,48.0,23.0,17.0,2.0,4.0
2024-M-DC-2024-FLS-M-ITA-ARG-01,Davis Cup Finals QF: ITA vs ARG,Hard,2,D,20241121,1,202103,207518,6-4 6-1,3,RR,90.0,3.0,2.0,51.0,27.0,19.0,13.0,9.0,6.0,8.0,0.0,2.0,64.0,31.0,16.0,12.0,8.0,7.0,13.0
2024-M-DC-2024-FLS-M-ITA-ARG-01,Davis Cup Finals QF: ITA vs ARG,Hard,2,D,20241121,2,206173,202104,6-2 6-1,3,RR,72.0,7.0,2.0,58.0,31.0,22.0,17.0,8.0,4.0,4.0,1.0,0.0,49.0,35.0,16.0,5.0,7.0,5.0,9.0
2024-M-DC-2024-FLS-M-ITA-AUS-01,Davis Cup Finals SF: ITA vs AUS,Hard,2,D,20241123,1,126610,106423,6-7(6) 6-3 7-5,3,RR,163.0,14.0,0.0,103.0,76.0,62.0,14.0,17.0,1.0,2.0,12.0,4.0,102.0,60.0,47.0,20.0,16.0,7.0,10.0
2024-M-DC-2024-FLS-M-ITA-AUS-01,Davis Cup Finals SF: ITA vs AUS,Hard,2,D,20241123,2,206173,200282,6-3 6-4,3,RR,88.0,4.0,0.0,57.0,37.0,30.0,9.0,10.0,0.0,1.0,5.0,1.0,59.0,34.0,21.0,12.0,9.0,3.0,6.0
2024-M-DC-2024-FLS-M-ITA-NED-01,Davis Cup Finals F: ITA vs NED,Hard,2,D,20241124,1,126610,122298,6-4 6-2,3,RR,76.0,16.0,1.0,51.0,35.0,30.0,8.0,9.0,0.0,0.0,3.0,1.0,56.0,36.0,25.0,7.0,9.0,1.0,4.0
2024-M-DC-2024-FLS-M-ITA-NED-01,Davis Cup Finals F: ITA vs NED,Hard,2,D,20241124,2,206173,134868,7-6(2) 6-2,3,RR,91.0,15.0,1.0,60.0,44.0,35.0,9.0,10.0,2.0,3.0,6.0,3.0,59.0,39.0,28.0,9.0,10.0,2.0,5.0
2024-M-DC-2024-FLS-M-NED-ESP-01,Davis Cup Finals QF: NED vs ESP,Hard,2,D,20241119,1,122298,104745,6-4 6-4,3,RR,113.0,8.0,9.0,66.0,45.0,35.0,8.0,10.0,2.0,3.0,2.0,3.0,72.0,42.0,28.0,13.0,10.0,3.0,6.0
