season,season_type,team_id_home,game_id,game_date,min,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,oreb_home,dreb_home,reb_home,ast_home,stl_home,blk_home,tov_home,pf_home,pts_home,team_id_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,oreb_away,dreb_away,reb_away,ast_away,stl_away,blk_away,tov_away,pf_away,pts_away
2022-2023,Regular Season,1610612754,22201123,2023-03-27,240,39,93,0.419,8,28,0.286,18,23,0.783,14,29,43,20,6,3,14,19,104,1610612742,47,83,0.566,18,37,0.486,15,17,0.882,4,29,33,29,7,8,13,23,127
2022-2023,Regular Season,1610612758,22201128,2023-03-27,240,39,84,0.464,5,27,0.185,32,40,0.8,12,30,42,16,4,4,10,23,115,1610612750,44,86,0.512,9,24,0.375,22,34,0.647,11,29,40,33,6,3,6,27,119
2022-2023,Regular Season,1610612765,22201122,2023-03-27,240,41,92,0.446,7,24,0.292,28,36,0.778,14,33,47,22,5,0,10,20,117,1610612749,45,95,0.474,14,45,0.311,22,26,0.846,15,35,50,28,5,4,9,23,126
2022-2023,Regular Season,1610612746,22201129,2023-03-27,240,48,81,0.593,20,40,0.5,8,16,0.5,6,31,37,41,10,4,18,17,124,1610612741,44,82,0.537,9,23,0.391,15,21,0.714,8,26,34,26,9,3,15,11,112
2022-2023,Regular Season,1610612752,22201124,2023-03-27,240,50,86,0.581,17,39,0.436,20,28,0.714,7,32,39,35,11,8,11,20,137,1610612745,42,87,0.483,7,26,0.269,24,29,0.828,13,27,40,24,6,4,14,18,115
2022-2023,Regular Season,1610612757,22201127,2023-03-27,240,35,90,0.389,7,33,0.212,13,15,0.867,6,23,29,15,6,2,12,16,90,1610612740,49,86,0.57,12,28,0.429,14,17,0.824,8,45,53,31,5,6,17,16,124
2022-2023,Regular Season,1610612743,22201126,2023-03-27,240,43,85,0.506,11,32,0.344,19,22,0.864,10,32,42,34,8,4,12,16,116,1610612755,43,89,0.483,8,30,0.267,17,22,0.773,11,29,40,18,10,3,11,20,111
2022-2023,Regular Season,1610612762,22201125,2023-03-27,240,38,86,0.442,9,36,0.25,18,27,0.667,10,37,47,25,2,7,13,19,103,1610612756,43,101,0.426,11,36,0.306,20,22,0.909,18,31,49,31,7,7,7,20,117
2022-2023,Regular Season,1610612760,22201134,2023-03-28,240,50,96,0.521,11,30,0.367,23,29,0.793,7,32,39,25,11,3,11,21,134,1610612766,52,94,0.553,14,35,0.4,19,30,0.633,15,37,52,34,6,7,18,24,137
2022-2023,Regular Season,1610612764,22201130,2023-03-28,240,54,99,0.545,13,37,0.351,9,13,0.692,6,37,43,33,7,3,11,13,130,1610612738,45,93,0.484,11,44,0.25,10,11,0.909,7,31,38,29,5,8,12,14,111
2022-2023,Regular Season,1610612761,22201132,2023-03-28,240,45,93,0.484,8,36,0.222,8,9,0.889,15,32,47,32,8,7,9,13,106,1610612748,32,80,0.4,10,33,0.303,18,19,0.947,12,31,43,18,6,3,16,10,92
2022-2023,Regular Season,1610612737,22201131,2023-03-28,240,41,89,0.461,12,27,0.444,26,33,0.788,14,37,51,25,5,3,15,16,120,1610612739,47,93,0.505,9,25,0.36,15,22,0.682,10,30,40,20,5,6,8,24,118
2022-2023,Regular Season,1610612744,22201135,2023-03-28,240,43,82,0.524,18,40,0.45,16,22,0.727,11,30,41,32,11,4,19,18,120,1610612740,42,90,0.467,12,27,0.444,13,14,0.929,11,30,41,30,6,4,19,18,109
2022-2023,Regular Season,1610612763,22201133,2023-03-28,240,42,88,0.477,12,34,0.353,17,23,0.739,7,42,49,26,11,6,17,17,113,1610612753,41,100,0.41,14,49,0.286,12,15,0.8,8,39,47,24,9,8,16,15,108
2022-2023,Regular Season,1610612759,22201143,2023-03-29,240,45,95,0.474,10,35,0.286,17,21,0.81,9,30,39,31,10,4,15,16,117,1610612762,49,90,0.544,12,31,0.387,18,20,0.9,8,37,45,28,5,6,16,17,128
2022-2023,Regular Season,1610612755,22201139,2023-03-29,240,37,80,0.463,17,36,0.472,25,30,0.833,11,32,43,26,9,4,11,19,116,1610612742,38,83,0.458,18,46,0.391,14,18,0.778,8,32,40,24,3,3,14,22,108
2022-2023,Regular Season,1610612751,22201137,2023-03-29,240,44,82,0.537,17,35,0.486,18,27,0.667,8,33,41,33,4,9,12,18,123,1610612745,46,98,0.469,9,30,0.3,13,21,0.619,20,32,52,21,9,2,10,18,114
2022-2023,Regular Season,1610612752,22201138,2023-03-29,240,38,76,0.5,13,31,0.419,12,23,0.522,9,38,47,22,8,3,16,14,101,1610612748,35,79,0.443,13,39,0.333,9,14,0.643,6,29,35,20,5,0,11,18,92
2022-2023,Regular Season,1610612754,22201136,2023-03-29,240,53,101,0.525,14,30,0.467,16,22,0.727,10,19,29,36,9,4,8,25,136,1610612749,58,93,0.624,10,25,0.4,23,30,0.767,14,38,52,28,5,5,19,18,149
2022-2023,Regular Season,1610612741,22201140,2023-03-29,240,45,88,0.511,9,33,0.273,11,13,0.846,6,26,32,31,10,4,14,22,110,1610612747,45,86,0.523,7,20,0.35,24,30,0.8,13,32,45,22,10,3,16,14,121
2022-2023,Regular Season,1610612757,22201145,2023-03-29,240,30,93,0.323,9,39,0.231,11,12,0.917,8,37,45,18,5,6,14,15,80,1610612758,42,92,0.457,18,48,0.375,18,24,0.75,10,49,59,30,9,4,10,11,120
2022-2023,Regular Season,1610612763,22201141,2023-03-29,240,49,95,0.516,11,32,0.344,23,28,0.821,14,31,45,26,8,4,13,20,132,1610612746,48,78,0.615,22,37,0.595,23,31,0.742,3,29,32,28,8,4,16,21,141
2022-2023,Regular Season,1610612760,22201142,2023-03-29,240,39,87,0.448,10,29,0.345,19,25,0.76,10,28,38,19,7,3,10,18,107,1610612765,40,80,0.5,16,33,0.485,10,14,0.714,10,32,42,27,1,3,18,22,106
2022-2023,Regular Season,1610612756,22201144,2023-03-29,240,40,96,0.417,6,20,0.3,21,27,0.778,15,33,48,23,11,8,8,16,107,1610612750,40,90,0.444,12,35,0.343,8,12,0.667,16,38,54,24,4,4,21,24,100
2022-2023,Regular Season,1610612749,22201146,2023-03-3,240,38,101,0.376,14,43,0.326,9,13,0.692,15,30,45,22,4,1,13,16,99,1610612738,51,91,0.56,22,43,0.512,16,20,0.8,7,40,47,28,8,5,9,18,140
2022-2023,Regular Season,1610612743,22201147,2023-03-3,240,32,80,0.4,4,28,0.143,20,32,0.625,11,29,40,21,4,5,10,21,88,1610612740,38,80,0.475,13,27,0.481,18,22,0.818,8,38,46,22,6,1,12,24,107
2022-2023,Regular Season,1610612756,22201160,2023-03-31,240,37,88,0.42,10,27,0.37,16,21,0.762,13,38,51,28,8,7,16,16,100,1610612743,38,95,0.4,6,26,0.231,11,20,0.55,15,36,51,19,11,5,11,16,93
2022-2023,Regular Season,1610612744,22201158,2023-03-31,240,47,93,0.505,21,49,0.429,15,21,0.714,14,31,45,37,5,4,15,18,130,1610612759,42,91,0.462,15,38,0.395,16,23,0.696,14,32,46,27,8,4,15,20,115
2022-2023,Regular Season,1610612757,22201159,2023-03-31,240,40,85,0.471,19,38,0.5,15,23,0.652,9,24,33,29,9,6,20,15,114,1610612758,54,88,0.614,19,39,0.487,11,15,0.733,8,33,41,38,11,7,13,21,138
2022-2023,Regular Season,1610612745,22201155,2023-03-31,240,38,83,0.458,11,31,0.355,34,45,0.756,14,32,46,18,9,5,12,24,121,1610612765,43,89,0.483,11,35,0.314,18,27,0.667,13,27,40,24,7,7,12,28,115
2022-2023,Regular Season,1610612750,22201157,2023-03-31,240,41,95,0.432,13,39,0.333,16,19,0.842,12,27,39,25,10,4,16,22,111,1610612747,45,90,0.5,9,22,0.409,24,30,0.8,15,38,53,28,10,5,16,17,123
2022-2023,Regular Season,1610612763,22201156,2023-03-31,240,43,96,0.448,9,33,0.273,13,17,0.765,12,39,51,25,11,7,15,16,108,1610612746,34,90,0.378,11,35,0.314,15,18,0.833,12,38,50,26,5,8,18,14,94
2022-2023,Regular Season,1610612764,22201151,2023-03-31,240,41,105,0.39,17,50,0.34,10,12,0.833,15,36,51,24,5,5,13,24,109,1610612753,44,88,0.5,8,24,0.333,20,26,0.769,6,42,48,26,2,14,11,16,116
2022-2023,Regular Season,1610612751,22201153,2023-03-31,240,49,88,0.557,15,33,0.455,11,13,0.846,9,32,41,33,9,3,13,17,124,1610612737,39,91,0.429,8,37,0.216,21,23,0.913,16,30,46,23,6,3,11,14,107
2022-2023,Regular Season,1610612739,22201154,2023-03-31,240,44,86,0.512,17,37,0.459,11,13,0.846,3,30,33,33,2,9,10,21,116,1610612752,49,93,0.527,17,36,0.472,15,24,0.625,16,32,48,24,6,5,10,12,130
2022-2023,Regular Season,1610612738,22201152,2023-03-31,240,42,96,0.438,17,51,0.333,21,22,0.955,10,32,42,27,8,4,12,14,122,1610612762,46,96,0.479,9,29,0.31,13,14,0.929,13,39,52,23,3,7,18,17,114
2022-2023,Regular Season,1610612754,22201149,2023-03-31,240,45,98,0.459,12,41,0.293,19,28,0.679,20,36,56,30,5,4,16,21,121,1610612760,42,88,0.477,4,30,0.133,29,34,0.853,11,34,45,21,10,3,11,24,117
2022-2023,Regular Season,1610612755,22201150,2023-03-31,240,41,73,0.562,12,31,0.387,23,25,0.92,9,28,37,28,7,6,18,20,117,1610612761,42,84,0.5,8,26,0.308,18,23,0.783,14,20,34,26,6,3,13,19,110
2022-2023,Regular Season,1610612766,22201148,2023-03-31,240,35,77,0.455,14,37,0.378,7,10,0.7,4,32,36,27,3,5,22,21,91,1610612741,45,88,0.511,13,31,0.419,18,22,0.818,9,33,42,25,12,4,7,13,121
2022-2023,Regular Season,1610612740,22201162,2023-04-01,240,42,86,0.488,7,17,0.412,31,35,0.886,14,26,40,21,6,5,7,15,122,1610612746,42,85,0.494,11,29,0.379,19,23,0.826,11,26,37,25,5,4,13,29,114
2022-2023,Regular Season,1610612748,22201161,2023-04-01,240,45,86,0.523,13,37,0.351,26,29,0.897,10,26,36,27,6,0,11,16,129,1610612742,47,77,0.61,14,34,0.412,14,16,0.875,1,30,31,32,3,2,14,23,122
2022-2023,Regular Season,1610612752,22201168,2023-04-02,240,46,88,0.523,13,32,0.406,13,18,0.722,7,32,39,31,12,4,12,17,118,1610612764,39,79,0.494,16,37,0.432,15,18,0.833,5,33,38,26,9,5,19,18,109
2022-2023,Regular Season,1610612758,22201170,2023-04-02,265,49,103,0.476,11,44,0.25,25,32,0.781,13,30,43,24,9,5,15,23,134,1610612759,52,98,0.531,13,34,0.382,25,29,0.862,14,38,52,31,8,3,18,25,142
2022-2023,Regular Season,1610612749,22201174,2023-04-02,240,46,80,0.575,10,28,0.357,15,21,0.714,7,35,42,28,8,5,12,17,117,1610612755,40,87,0.46,12,36,0.333,12,13,0.923,11,25,36,19,3,2,11,17,104
2022-2023,Regular Season,1610612751,22201164,2023-04-02,240,38,86,0.442,9,32,0.281,26,34,0.765,7,33,40,25,6,2,9,26,111,1610612762,40,91,0.44,8,32,0.25,22,30,0.733,11,41,52,24,5,1,11,23,110
2022-2023,Regular Season,1610612739,22201173,2023-04-02,240,44,90,0.489,9,24,0.375,18,26,0.692,13,30,43,23,7,7,13,22,115,1610612754,36,83,0.434,9,24,0.375,24,29,0.828,11,33,44,21,5,6,17,26,105
2022-2023,Regular Season,1610612737,22201167,2023-04-02,265,51,108,0.472,12,35,0.343,18,22,0.818,16,37,53,28,10,3,11,22,132,1610612742,49,95,0.516,10,38,0.263,22,32,0.688,10,37,47,24,4,3,14,15,130
2022-2023,Regular Season,1610612741,22201165,2023-04-02,240,50,94,0.532,9,31,0.29,19,22,0.864,4,32,36,29,9,6,3,13,128,1610612763,39,84,0.464,19,43,0.442,10,12,0.833,8,39,47,29,1,3,18,22,107
2022-2023,Regular Season,1610612753,22201169,2023-04-02,240,43,75,0.573,17,33,0.515,25,40,0.625,7,34,41,30,11,6,16,26,128,1610612765,32,78,0.41,9,33,0.273,29,36,0.806,9,29,38,22,4,1,16,29,102
2022-2023,Regular Season,1610612760,22201172,2023-04-02,240,36,88,0.409,11,32,0.344,35,41,0.854,13,28,41,21,7,0,8,23,118,1610612756,46,81,0.568,13,34,0.382,23,28,0.821,5,33,38,31,4,6,13,30,128
2022-2023,Regular Season,1610612745,22201171,2023-04-02,240,44,102,0.431,13,34,0.382,8,10,0.8,16,28,44,23,4,4,10,18,109,1610612747,52,93,0.559,9,30,0.3,21,28,0.75,11,40,51,36,4,8,6,9,134
2022-2023,Regular Season,1610612750,22201166,2023-04-02,240,38,79,0.481,11,26,0.423,18,23,0.783,7,40,47,29,3,5,18,17,105,1610612757,43,93,0.462,9,30,0.3,12,20,0.6,11,31,42,29,12,3,10,26,107
2022-2023,Regular Season,1610612766,22201163,2023-04-02,240,42,85,0.494,15,31,0.484,9,13,0.692,10,27,37,26,3,4,18,11,108,1610612761,56,104,0.538,8,28,0.286,8,8,1.0,15,30,45,38,8,6,8,14,128
2022-2023,Regular Season,1610612743,22201175,2023-04-02,240,44,100,0.44,9,33,0.273,15,18,0.833,17,30,47,24,11,7,13,17,112,1610612744,42,105,0.4,9,42,0.214,17,17,1.0,22,35,57,26,9,4,15,22,110
2022-2023,Regular Season,1610612751,22201180,2023-04-04,240,39,90,0.433,13,35,0.371,11,14,0.786,7,33,40,21,6,8,10,18,102,1610612750,41,85,0.482,8,24,0.333,17,22,0.773,7,37,44,21,7,6,12,13,107
2022-2023,Regular Season,1610612762,22201186,2023-04-04,265,47,90,0.522,15,33,0.455,24,31,0.774,6,35,41,29,4,3,14,28,133,1610612747,48,96,0.5,12,34,0.353,27,35,0.771,11,33,44,27,6,7,12,21,135
2022-2023,Regular Season,1610612756,22201188,2023-04-04,240,43,89,0.483,10,33,0.303,19,26,0.731,15,42,57,25,7,7,14,12,115,1610612759,35,90,0.389,13,40,0.325,11,14,0.786,9,29,38,25,7,5,12,16,94
2022-2023,Regular Season,1610612764,22201179,2023-04-04,240,50,99,0.505,13,27,0.481,15,21,0.714,9,33,42,30,7,4,9,21,128,1610612749,50,92,0.543,23,42,0.548,17,29,0.586,12,44,56,33,6,7,18,19,140
2022-2023,Regular Season,1610612741,22201182,2023-04-04,240,41,89,0.461,7,31,0.226,16,20,0.8,6,26,32,16,8,6,8,18,105,1610612737,48,86,0.558,10,28,0.357,17,19,0.895,7,41,48,26,5,7,17,18,123
2022-2023,Regular Season,1610612763,22201184,2023-04-04,240,42,87,0.483,18,48,0.375,17,22,0.773,8,41,49,30,5,5,12,10,119,1610612757,42,97,0.433,14,42,0.333,11,17,0.647,13,36,49,23,7,7,10,18,109
2022-2023,Regular Season,1610612740,22201185,2023-04-04,240,37,84,0.44,7,20,0.35,22,27,0.815,9,28,37,20,6,4,14,14,103,1610612758,46,91,0.505,17,42,0.405,12,15,0.8,11,32,43,35,8,4,12,22,121
2022-2023,Regular Season,1610612755,22201181,2023-04-04,240,39,78,0.5,11,29,0.379,14,16,0.875,6,31,37,21,3,7,12,21,103,1610612738,38,91,0.418,15,45,0.333,10,16,0.625,13,30,43,28,4,4,8,17,101
2022-2023,Regular Season,1610612745,22201183,2023-04-04,240,47,102,0.461,12,31,0.387,18,24,0.75,20,35,55,23,12,3,13,16,124,1610612743,41,87,0.471,11,36,0.306,10,18,0.556,13,34,47,26,9,13,20,18,103
2022-2023,Regular Season,1610612766,22201176,2023-04-04,240,36,77,0.468,12,31,0.387,16,19,0.842,6,36,42,27,3,4,18,22,100,1610612761,42,88,0.477,15,33,0.455,21,28,0.75,10,31,41,27,13,7,7,18,120
2022-2023,Regular Season,1610612765,22201177,2023-04-04,240,36,73,0.493,11,28,0.393,22,27,0.815,6,29,35,21,5,2,14,22,105,1610612748,41,80,0.513,13,36,0.361,23,26,0.885,5,28,33,26,12,2,8,18,118
2022-2023,Regular Season,1610612753,22201178,2023-04-04,240,45,89,0.506,10,23,0.435,13,17,0.765,13,34,47,25,6,1,13,22,113,1610612739,42,84,0.5,15,31,0.484,18,20,0.9,5,25,30,23,3,7,9,16,117
2022-2023,Regular Season,1610612744,22201187,2023-04-04,240,47,95,0.495,20,47,0.426,22,30,0.733,19,35,54,25,6,6,14,22,136,1610612760,44,93,0.473,11,32,0.344,26,35,0.743,13,25,38,23,4,1,10,22,125
2022-2023,Regular Season,1610612746,22201196,2023-04-05,240,43,82,0.524,16,36,0.444,23,27,0.852,5,33,38,23,9,4,13,18,125,1610612747,45,89,0.506,12,29,0.414,16,24,0.667,10,34,44,27,4,3,14,17,118
2022-2023,Regular Season,1610612742,22201195,2023-04-05,240,44,89,0.494,20,44,0.455,15,18,0.833,7,32,39,24,4,7,10,18,123,1610612758,46,106,0.434,12,37,0.324,15,19,0.789,22,35,57,31,7,1,9,19,119
2022-2023,Regular Season,1610612737,22201191,2023-04-05,240,43,84,0.512,13,30,0.433,35,40,0.875,12,36,48,30,10,5,17,23,134,1610612764,45,94,0.479,6,28,0.214,20,26,0.769,12,27,39,23,10,9,14,26,116
2022-2023,Regular Season,1610612749,22201193,2023-04-05,240,39,92,0.424,18,46,0.391,9,11,0.818,13,40,53,26,7,3,13,13,105,1610612741,36,83,0.434,11,33,0.333,9,11,0.818,5,33,38,28,10,3,15,11,92
2022-2023,Regular Season,1610612738,22201192,2023-04-05,240,38,89,0.427,11,38,0.289,10,18,0.556,11,37,48,20,5,7,15,14,97,1610612761,37,90,0.411,6,33,0.182,13,17,0.765,13,37,50,20,10,7,12,19,93
2022-2023,Regular Season,1610612754,22201190,2023-04-05,240,45,87,0.517,15,30,0.5,24,30,0.8,10,27,37,33,6,5,17,17,129,1610612752,52,100,0.52,18,46,0.391,16,25,0.64,20,32,52,34,13,8,18,21,138
2022-2023,Regular Season,1610612765,22201189,2023-04-05,240,41,84,0.488,13,28,0.464,13,14,0.929,9,25,34,27,5,3,14,18,108,1610612751,45,86,0.523,17,43,0.395,16,23,0.696,11,27,38,36,6,7,13,12,123
2022-2023,Regular Season,1610612740,22201194,2023-04-05,265,44,88,0.5,21,39,0.538,29,39,0.744,8,36,44,35,9,8,16,22,138,1610612763,50,104,0.481,12,36,0.333,19,25,0.76,15,34,49,33,10,6,14,25,131
2022-2023,Regular Season,1610612756,22201201,2023-04-06,240,41,79,0.519,17,36,0.472,20,25,0.8,7,26,33,26,4,6,10,16,119,1610612743,44,83,0.53,8,23,0.348,19,23,0.826,9,29,38,24,7,2,13,19,115
2022-2023,Regular Season,1610612753,22201197,2023-04-06,240,33,83,0.398,13,39,0.333,15,19,0.789,9,30,39,21,8,8,22,11,94,1610612739,46,88,0.523,18,38,0.474,8,9,0.889,9,33,42,31,13,7,17,21,118
2022-2023,Regular Season,1610612762,22201200,2023-04-06,240,41,83,0.494,5,31,0.161,11,16,0.688,7,38,45,24,5,2,19,23,98,1610612760,39,97,0.402,15,45,0.333,21,26,0.808,17,33,50,29,12,2,13,17,114
2022-2023,Regular Season,1610612759,22201199,2023-04-06,240,47,106,0.443,10,35,0.286,25,28,0.893,18,29,47,29,9,4,15,12,129,1610612757,51,96,0.531,10,28,0.357,15,18,0.833,8,28,36,34,7,14,16,22,127
2022-2023,Regular Season,1610612755,22201198,2023-04-06,240,39,76,0.513,10,36,0.278,13,15,0.867,3,29,32,23,7,4,17,18,101,1610612748,49,88,0.557,18,39,0.462,13,15,0.867,10,32,42,39,3,0,11,13,129
2022-2023,Regular Season,1610612738,22201206,2023-04-07,240,45,81,0.556,15,44,0.341,16,21,0.762,13,40,53,37,4,7,21,14,121,1610612761,40,93,0.43,9,31,0.29,13,17,0.765,12,23,35,21,12,2,8,17,102
2022-2023,Regular Season,1610612747,22201212,2023-04-07,240,45,92,0.489,18,36,0.5,13,17,0.765,10,44,54,25,6,6,16,12,121,1610612756,43,104,0.413,9,36,0.25,12,14,0.857,13,34,47,23,7,10,9,12,107
2022-2023,Regular Season,1610612758,22201211,2023-04-07,240,38,98,0.388,11,39,0.282,10,18,0.556,18,22,40,24,10,3,12,16,97,1610612744,41,78,0.526,16,36,0.444,21,24,0.875,10,37,47,36,6,7,24,22,119
2022-2023,Regular Season,1610612742,22201210,2023-04-07,240,42,93,0.452,18,55,0.327,10,13,0.769,7,36,43,23,7,3,10,15,112,1610612741,46,88,0.523,11,31,0.355,12,18,0.667,8,42,50,24,6,4,12,15,115
2022-2023,Regular Season,1610612740,22201209,2023-04-07,240,42,79,0.532,10,28,0.357,19,20,0.95,4,39,43,27,4,7,12,17,113,1610612752,38,88,0.432,14,43,0.326,15,20,0.75,7,30,37,19,5,2,10,17,105
2022-2023,Regular Season,1610612749,22201208,2023-04-07,240,42,92,0.457,21,49,0.429,9,11,0.818,11,27,38,30,5,3,19,15,114,1610612763,53,93,0.57,20,42,0.476,11,15,0.733,11,33,44,39,9,6,12,20,137
2022-2023,Regular Season,1610612737,22201205,2023-04-07,265,51,92,0.554,10,33,0.303,19,28,0.679,4,34,38,32,11,7,21,19,131,1610612755,51,102,0.5,11,22,0.5,23,29,0.793,13,39,52,33,10,2,20,22,136
2022-2023,Regular Season,1610612751,22201207,2023-04-07,240,35,89,0.393,9,42,0.214,22,25,0.88,10,35,45,27,14,3,10,12,101,1610612753,31,87,0.356,7,38,0.184,15,17,0.882,15,42,57,17,6,6,21,19,84
2022-2023,Regular Season,1610612754,22201203,2023-04-07,240,41,83,0.494,11,31,0.355,22,28,0.786,9,33,42,29,7,3,19,22,115,1610612765,44,90,0.489,13,31,0.419,21,26,0.808,10,32,42,24,12,6,13,24,122
2022-2023,Regular Season,1610612764,22201204,2023-04-07,240,39,84,0.464,7,33,0.212,29,37,0.784,12,38,50,23,4,3,17,18,114,1610612748,43,98,0.439,15,47,0.319,7,12,0.583,14,33,47,26,7,4,16,29,108
2022-2023,Regular Season,1610612766,22201202,2023-04-07,240,38,88,0.432,13,41,0.317,20,27,0.741,7,34,41,22,10,9,17,21,109,1610612745,42,89,0.472,7,21,0.333,21,28,0.75,14,34,48,21,11,9,19,23,112
2022-2023,Regular Season,1610612759,22201214,2023-04-08,240,50,95,0.526,13,29,0.448,18,24,0.75,10,35,45,34,5,4,13,16,131,1610612750,56,101,0.554,24,43,0.558,15,21,0.714,11,34,45,42,8,8,7,18,151
2022-2023,Regular Season,1610612746,22201215,2023-04-08,240,49,93,0.527,12,35,0.343,26,30,0.867,13,38,51,30,7,5,12,17,136,1610612757,47,89,0.528,14,32,0.438,17,23,0.739,7,27,34,32,8,4,10,20,125
2022-2023,Regular Season,1610612762,22201213,2023-04-08,240,44,100,0.44,11,35,0.314,19,23,0.826,17,42,59,30,9,2,16,18,118,1610612743,41,90,0.456,15,46,0.326,17,24,0.708,5,36,41,32,7,9,14,20,114
2022-2023,Regular Season,1610612750,22201225,2023-04-09,240,39,82,0.476,13,36,0.361,22,31,0.71,8,34,42,25,7,8,17,22,113,1610612740,40,90,0.444,3,21,0.143,25,29,0.862,11,38,49,18,13,3,15,24,108
2022-2023,Regular Season,1610612756,22201229,2023-04-09,240,42,99,0.424,14,37,0.378,16,22,0.727,12,35,47,29,4,3,7,21,114,1610612746,49,100,0.49,5,23,0.217,16,24,0.667,14,39,53,22,3,5,10,18,119
2022-2023,Regular Season,1610612748,22201219,2023-04-09,240,45,83,0.542,18,44,0.409,15,20,0.75,7,37,44,30,10,3,18,20,123,1610612753,38,90,0.422,17,47,0.362,17,24,0.708,13,30,43,29,13,1,14,17,110
2022-2023,Regular Season,1610612743,22201227,2023-04-09,240,42,84,0.5,7,28,0.25,18,25,0.72,15,36,51,25,11,2,20,15,109,1610612758,37,85,0.435,11,43,0.256,10,15,0.667,10,24,34,24,7,6,15,18,95
2022-2023,Regular Season,1610612738,22201216,2023-04-09,240,42,89,0.472,25,54,0.463,11,14,0.786,12,35,47,33,5,3,15,13,120,1610612737,44,97,0.454,11,39,0.282,15,19,0.789,16,34,50,27,11,5,9,12,114
2022-2023,Regular Season,1610612747,22201228,2023-04-09,240,47,97,0.485,18,45,0.4,16,21,0.762,10,39,49,28,4,7,11,9,128,1610612762,51,101,0.505,10,35,0.286,5,6,0.833,7,38,45,31,4,4,11,16,117
2022-2023,Regular Season,1610612764,22201222,2023-04-09,240,41,97,0.423,14,45,0.311,13,21,0.619,14,37,51,28,11,5,13,21,109,1610612745,44,90,0.489,6,21,0.286,20,28,0.714,13,38,51,24,8,6,15,15,114
2022-2023,Regular Season,1610612757,22201230,2023-04-09,240,38,95,0.4,9,35,0.257,16,24,0.667,6,24,30,25,5,3,14,9,101,1610612744,58,96,0.604,27,49,0.551,14,16,0.875,9,49,58,47,13,6,16,18,157
2022-2023,Regular Season,1610612760,22201226,2023-04-09,240,45,90,0.5,12,36,0.333,13,16,0.813,8,41,49,30,5,2,16,17,115,1610612763,40,92,0.435,7,37,0.189,13,18,0.722,11,32,43,25,8,4,12,16,100
2022-2023,Regular Season,1610612742,22201224,2023-04-09,240,46,108,0.426,17,53,0.321,8,16,0.5,8,38,46,28,4,3,4,21,117,1610612759,51,104,0.49,15,38,0.395,21,30,0.7,13,56,69,31,2,3,12,13,138
2022-2023,Regular Season,1610612752,22201220,2023-04-09,240,52,108,0.481,15,40,0.375,17,22,0.773,19,34,53,29,8,8,15,24,136,1610612754,46,89,0.517,19,34,0.559,30,38,0.789,8,36,44,33,8,9,15,24,141
2022-2023,Regular Season,1610612751,22201217,2023-04-09,240,35,83,0.422,12,32,0.375,23,28,0.821,10,32,42,22,6,6,19,22,105,1610612755,53,101,0.525,14,32,0.438,14,19,0.737,13,37,50,31,10,5,13,23,134
2022-2023,Regular Season,1610612741,22201223,2023-04-09,240,40,95,0.421,6,30,0.2,17,22,0.773,11,37,48,21,15,7,4,16,103,1610612765,31,85,0.365,9,33,0.273,10,13,0.769,15,44,59,20,1,3,25,16,81
2022-2023,Regular Season,1610612761,22201221,2023-04-09,240,48,95,0.505,11,33,0.333,14,16,0.875,7,38,45,29,8,2,9,19,121,1610612749,38,82,0.463,12,34,0.353,17,21,0.81,7,31,38,28,5,2,14,13,105
2022-2023,Regular Season,1610612739,22201218,2023-04-09,240,35,89,0.393,10,37,0.27,15,16,0.938,11,33,44,27,9,5,16,24,95,1610612766,37,81,0.457,6,32,0.188,26,30,0.867,10,39,49,23,8,5,19,14,106
2022-2023,Playoffs,1610612758,42200161,2023-04-15,240,44,98,0.449,12,32,0.375,26,32,0.813,17,33,50,18,10,3,13,23,126,1610612744,43,90,0.478,16,50,0.32,21,27,0.778,9,32,41,31,7,7,15,25,123
2022-2023,Playoffs,1610612738,42200111,2023-04-15,240,42,88,0.477,13,33,0.394,15,18,0.833,12,46,58,25,6,7,17,15,112,1610612737,38,98,0.388,5,29,0.172,18,22,0.818,14,31,45,23,13,4,11,17,99
2022-2023,Playoffs,1610612739,42200131,2023-04-15,240,36,83,0.434,10,31,0.323,15,21,0.714,11,27,38,20,9,2,14,17,97,1610612752,37,88,0.42,8,29,0.276,19,22,0.864,17,34,51,18,11,1,16,20,101
2022-2023,Playoffs,1610612755,42200121,2023-04-15,240,42,89,0.472,21,43,0.488,16,16,1.0,14,24,38,32,14,3,9,17,121,1610612751,39,70,0.557,13,29,0.448,10,15,0.667,5,30,35,23,3,5,20,15,101
2022-2023,Playoffs,1610612749,42200101,2023-04-16,240,45,91,0.495,11,45,0.244,16,22,0.727,8,30,38,29,3,4,13,22,117,1610612748,50,84,0.595,15,25,0.6,15,21,0.714,4,32,36,32,6,1,16,24,130
2022-2023,Playoffs,1610612756,42200171,2023-04-16,240,39,82,0.476,6,19,0.316,26,33,0.788,6,36,42,27,8,9,10,25,110,1610612746,41,93,0.441,10,31,0.323,23,29,0.793,15,34,49,23,6,4,14,21,115
